Unnamed: 0,id,permit_,permit_type,application_start_date,issue_date,street_number,street_name,work_type,work_description,subtotal_waived,total_fee,census_tract,ward,xcoordinate,ycoordinate,issue_year,issue_month,issue_day,is_solar,is_flood
49229,1752349,B100150218,PERMIT – EXPRESS PERMIT PROGRAM,2006-11-22T00:00:00.000,2006-11-22T00:00:00.000,11601.0,TOUHY AVE,Electrical Work,"OIA '11601 W TOUHY - O'HARE AIRPO' TERMINAL # 3 AREAS: UPPER LEVEL, CONCOURSE H LL INSTALL EMPTY DATA CONDUITS FOR FUTURE DATA THAT WILL CONNECT COMM1,2,&3 THEN TO GATES L1, L2, & L3 PLUS TRAINING ROOM & GROUND CONTROL TOWER",0.0,40.0,,41.0,1098098.5774643964,1945979.209781826,2006,11,22,0,1
50369,1755758,100151988,PERMIT - EASY PERMIT PROCESS,2006-12-04T00:00:00.000,2006-12-04T00:00:00.000,3309.0,SEMINARY AVE,,"REPLACE DRYWALL 5/8"" WITH ELECTRICAL WORK, REPLACE 10 PLUMBING FIXTURES, REPLACE: KITCHEN CABINETS, COUNTERTOPS, WOOD FLOORING, ALL WORK TO BE DONE TO BASEMENT AND FIRST FLOOR. WORK DUE TO FLOOD DAMAGE.",0.0,1329.0,,,1168401.7014659944,1922191.3515264683,2006,12,4,0,1
50945,1757955,100152841,PERMIT - RENOVATION/ALTERATION,2006-12-08T00:00:00.000,2006-12-11T00:00:00.000,3656.0,HALSTED ST,,"REVISION TO PERMIT 100057418 FOR INSTALLATION OF RAINWATER HARVEST SYSTEM, CHANGE TO GAS-FIRED TENANT ROOFTOP UNITS, AND OTHER MISCELLANEOUS REVISIONS.",2045.0,2045.0,,,1170223.6660451705,1924734.84050609,2006,12,11,0,1
53058,1765084,100156134,PERMIT - EASY PERMIT PROCESS,2007-01-03T00:00:00.000,2007-01-03T00:00:00.000,1252.0,WELLS ST,,REPAIR KITCHEN DRAINS AND FLOOR. REPLACE TILES AND INTERIOR STAIRS TREADS REPAIRS AS EXISTING. REPAIR EXTERIOR CONCRETE PAD. ALL WORK SAME AS EXISTING. NO ELECTRICAL.,0.0,433.0,,,1174434.0767870515,1908904.1639521455,2007,1,3,0,1
53722,1767100,100157042,PERMIT - EASY PERMIT PROCESS,2007-01-09T00:00:00.000,2007-01-09T00:00:00.000,1200.0,69TH ST,,INSTALL FLOOR DRAINS FOR HWH IN MECHANICAL ROOM.INSTALL CHECK VALVES ON SUMP PUMP / EJECTOR PUMP,0.0,70.0,,,1169493.3616609746,1859073.1163267272,2007,1,9,0,1
53907,1767673,100157293,PERMIT - EASY PERMIT PROCESS,2007-01-11T00:00:00.000,2007-01-11T00:00:00.000,7045.0,HALSTED ST,,"REPAIR/REPLACE DRAINAGE, WASTE AND VENT SYSTEM AS NEEDED. ALL WORK SAME AS EXISTING.",0.0,70.0,,,1172229.670569386,1857960.880495517,2007,1,11,0,1
53928,1767734,100157320,PERMIT - EASY PERMIT PROCESS,2007-01-11T00:00:00.000,2007-01-11T00:00:00.000,330.0,71ST ST,,REMOVE PVC DRAINS FROM UNDERGROUND PER COURT ORDER.,0.0,70.0,,,1175178.5857476653,1857910.4111279196,2007,1,11,0,1
54226,1768510,100157737,PERMIT - SIGNS,2007-01-15T00:00:00.000,2007-03-15T00:00:00.000,6450.0,AUSTIN AVE,,GRAINGER CHANNEL LETTERS ON SOUTH ELEVATION,0.0,89.5,,,1137498.8537128463,1860921.032176004,2007,3,15,0,1
54229,1768513,100157740,PERMIT - SIGNS,2007-01-15T00:00:00.000,2007-03-15T00:00:00.000,6450.0,AUSTIN AVE,,GRAINGER CHANNEL LETTERS ON EAST ELEVATION,0.0,89.5,,,1137498.8537128463,1860921.032176004,2007,3,15,0,1
54232,1768516,100157743,PERMIT - SIGNS,2007-01-23T00:00:00.000,2007-03-15T00:00:00.000,6450.0,AUSTIN AVE,,GRAINGER NON ILLUM.FLAT WALL SIGN ON EAST ELEVATION,0.0,89.5,,,1137498.8537128463,1860921.032176004,2007,3,15,0,1
54309,1768698,100157871,PERMIT - SIGNS,2007-01-16T00:00:00.000,2007-03-15T00:00:00.000,2221.0,ELSTON AVE,,GRAINGER CHANNEL LETTERS ON NORTH ELEVATION,0.0,89.5,,,1164004.6305646016,1914853.7652630168,2007,3,15,0,1
54314,1768707,100157877,PERMIT - SIGNS,2007-01-16T00:00:00.000,2007-03-15T00:00:00.000,2221.0,ELSTON AVE,,GRAINGER CHANNEL LETTERS ON EAST ELEVATION,0.0,89.5,,,1164004.6305646016,1914853.7652630168,2007,3,15,0,1
54548,1769491,100158282,PERMIT - EASY PERMIT PROCESS,2007-02-06T00:00:00.000,2007-02-06T00:00:00.000,1726.0,MENARD AVE,,"TO REMOVE PLUMBING FIXTURES. REMOVE SOIL STACK, REMOVE SHOWER DRAIN ON 1ST FLOOR.",0.0,70.0,,,1137440.8838988803,1911010.080013243,2007,2,6,0,1
54722,1770029,100158528,PERMIT - RENOVATION/ALTERATION,2007-01-19T00:00:00.000,2007-02-16T00:00:00.000,4711.0,LAWRENCE AVE,,"INSTALL 3 COMPARTMENT SINK, MOP SINK AND HAND SINK, WITH RELATED DRAINS. HOT AND COLD WATER SUPPLY AND REPLACE WASHROOM FIXTURES AS PER PLANS.",0.0,445.0,,,1144027.4847440566,1931454.1371673243,2007,2,16,0,1
54751,1770161,100158615,PERMIT - EASY PERMIT PROCESS,2007-01-19T00:00:00.000,2007-01-19T00:00:00.000,4356.0,25TH PL,,"DECONVERSION OF BASEMENT TO ORIGINAL USE. REMOVE KITCHEN SINK AND CABINETS, STOVE, REMOVE AND CAP OFF WATER SUPPLY LINES AND WASTE DRAIN.",0.0,205.0,,,1147746.1428578857,1886735.2644172309,2007,1,19,0,1
55016,1771093,100159118,PERMIT - SIGNS,2007-01-23T00:00:00.000,2007-04-27T00:00:00.000,2221.0,ELSTON AVE,,GRAINGER POLE SIGN IN PARKING LOT,0.0,72.0,,,1164004.6305646016,1914853.7652630168,2007,4,27,0,1
55329,1772020,100159619,PERMIT - EASY PERMIT PROCESS,2007-01-25T00:00:00.000,2007-01-25T00:00:00.000,555.0,MADISON ST,,REPLACE EXISTING PLUMBING DRAINAGE PIPING WITH NEW LOCATED IN LAUNDRY ROOM. ALL WORK SAME AS EXISTING.,0.0,435.0,,,1172563.533097894,1900253.806329647,2007,1,25,0,1
55564,1772845,100159953,PERMIT - SIGNS,2007-01-26T00:00:00.000,2007-05-15T00:00:00.000,500.0,MADISON ST,,"ILLUMINATED LETTER SIGN ON INDOOR WALL IN FIRST FLOOR FOOD COURT AT TRAIN STATION. ""SWITCH IS PART OF UL SIGN.""",0.0,61.0,,,1173120.8482810238,1900351.8956000132,2007,5,15,0,1
55914,1773944,100160494,PERMIT - EASY PERMIT PROCESS,2007-01-30T00:00:00.000,2007-01-30T00:00:00.000,8220.0,HALSTED ST,,"DISCONNECT OLD BOILER. CORRECT VIOLATIONS,REPLACE DEFECTIVE SOIL PIPE,LAUNDRY TUB DRAIN.& REPLACE WATER HEATER.",0.0,270.0,,,1172364.872826212,1850250.118416643,2007,1,30,0,1
56309,1775218,100161129,PERMIT - EASY PERMIT PROCESS,2007-02-01T00:00:00.000,2007-02-01T00:00:00.000,5013.0,PENSACOLA AVE,,REMOVE OLD STAIRS REAR-1ST FL. LANDING TO ATTIC STORAGE AREA. REPLACE SEVERAL STAIR STEPS & RISERS ON FRONT WOOD STEPS & PROTECT SIDING BY ADDING VINYL SIDING OVER CDX PLYWOOD TO PROTECT CRAWL SPACE AND PORCH FROM SNOW AND RAIN.,0.0,135.0,,,1142233.1760578027,1928418.134416731,2007,2,1,0,1
56551,1775820,100161453,PERMIT - EASY PERMIT PROCESS,2007-02-05T00:00:00.000,2007-02-05T00:00:00.000,5359.0,PEORIA ST,,"REPLACE RAIN GUTTER AND DOWNSPOUTS, ROOF, EXTERIOR SIDING, REPAIR\REPLACE ALL DEFECTIVE OR MISSING MEMBERS OF FRONT REAR PORCH.",0.0,135.0,,,1171257.7824082507,1869040.2563517147,2007,2,5,0,1
56934,1777422,100162118,PERMIT - EASY PERMIT PROCESS,2007-02-08T00:00:00.000,2007-02-08T00:00:00.000,12047.0,PERRY AVE,,"REPAIR/REPLACE DRYWALL (1/2"")(5/8"") AS NEEDED & REPLACE PLUMBING FIXTURES & REPLACE WATER & DRAIN LINES (NO ELECTRICAL WORK)- ALL WORK SAME AS EXISTING",0.0,200.0,,,1177808.8779791512,1824904.932554496,2007,2,8,0,1
56941,1777449,100162132,PERMIT - EASY PERMIT PROCESS,2007-02-08T00:00:00.000,2007-02-08T00:00:00.000,6821.0,WOOD ST,,"REPAIR/REPLACE DRYWALL (1/2"")(5/8"") AS NEEDED & REPLACE PLUMBING FIXTURES & REPLACE WATER & DRAIN LINES (NO ELECTRICAL WORK)- ALL WORK SAME AS EXISTING; WORK IN COACH HOUSE ONLY",0.0,200.0,,,1165567.4007541898,1859355.7969532388,2007,2,8,0,1
57062,1777893,100162314,PERMIT - EASY PERMIT PROCESS,2007-02-09T00:00:00.000,2007-02-09T00:00:00.000,5110.0,CLAREMONT AVE,,INSTALL SUBSOIL DRAINAGE SYSTEM AND SUBSOIL PIT (DRAIN TILE)STAMPED DRAWING ON SITE.,0.0,70.0,,,1159718.7235025074,1933915.548826076,2007,2,9,0,1
57077,1777943,100162337,PERMIT - EASY PERMIT PROCESS,2007-02-09T00:00:00.000,2007-04-12T00:00:00.000,1638.0,JONQUIL TER,,"REPAIR\REPLACE WINDOWS, DOORS, CEILINGS, SERVICE WALKWAY, DRYWALL 5\8'', INTERIOR STAIRS. LINTELS & MORTARS, CHIMNEY, FLOOR DRAIN, ELECTRICAL OUTER BOX.  ALL WORK SAME SIZE AND LOCATION. FIRE DAMAGE TO UNIT #3 ONLY.",0.0,376.25,,,1163872.7812794133,1951041.0932764297,2007,4,12,0,1
57132,1778173,100162458,PERMIT - EASY PERMIT PROCESS,2007-02-09T00:00:00.000,2007-02-09T00:00:00.000,4559.0,HALSTED ST,,REPLACE 2' OF WATER SUPPLY LINES AND DRAIN LINE.  REPLACE FLOOR JOISTS THAT IS ROTTED. SAME AS EXISTING. NEW 200 AMP SERVICE.,0.0,245.0,,,1171781.5088301743,1874389.6280845348,2007,2,9,0,1
57159,1778261,100162511,PERMIT - RENOVATION/ALTERATION,2007-02-09T00:00:00.000,2007-02-13T00:00:00.000,1244.0,CLYBOURN AVE,,REVISION TO PERMIT FOR REVISED RAIN WATER COLLECTION SYSTEM.,230.0,230.0,,,1172695.7583979291,1908622.119892195,2007,2,13,0,1
57360,1778788,100162832,PERMIT - EASY PERMIT PROCESS,2007-02-13T00:00:00.000,2007-02-13T00:00:00.000,3752.0,ASHLAND AVE,,REPLACE 2 PLUMBING FIXTURES AND REPAIRING EXISTING FLOOR DRAIN ALL WORK SAME AS EXISTING.,0.0,125.0,,,1164939.4803240886,1925207.2780139607,2007,2,13,0,1
57475,1779146,100162979,PERMIT - EASY PERMIT PROCESS,2007-02-14T00:00:00.000,2007-02-14T00:00:00.000,1019.0,16TH ST,,REMOVE DOWNSPOUT DISCHARGE ING RAIN WATER FROM ROOF.PER VIOLATIONS.,0.0,70.0,,,1169918.4749591695,1892211.734177261,2007,2,14,0,1
57548,1779336,100163087,PERMIT - RENOVATION/ALTERATION,2007-02-15T00:00:00.000,2007-04-20T00:00:00.000,210.0,KINZIE ST,,"INTERIOR ALTERATIONS TO NON BEARING PARTITIONS, NEW TILE FLOOR, NEW FLOOR DRAINS X 3, NEW COLUMNS AND BEAM AT BASEMENT LEVEL, NEW GYP BD. CEILING AT BASEMENT, NEW ELECTRIC OUTLET FOR RELOCATED ICE MACHINE, NEW STAIRWELL EM/ EXIT  LITES AT SECOND AND THIRD FLOOR",0.0,475.0,,,1174529.6534788676,1903014.878830891,2007,4,20,0,1
57666,1779834,100163267,PERMIT - EASY PERMIT PROCESS,2007-02-16T00:00:00.000,2007-02-16T00:00:00.000,2930.0,SHERIDAN RD,,PLUMBING WORK ONLY : INSTALL SUMP PUMP AND DRAIN.,0.0,70.0,,,1173024.5371538776,1919774.6509764637,2007,2,16,0,1
57960,1780574,100163694,PERMIT - EASY PERMIT PROCESS,2007-02-20T00:00:00.000,2007-02-20T00:00:00.000,1850.0,79TH ST,,"PLUMBING ONLY,MINOR REPAIRS TO COPPER LINES AND DRAIN LINES.",0.0,70.0,,,1190130.2252989176,1853006.0797874816,2007,2,20,0,1
58039,1780761,100163808,PERMIT - NEW CONSTRUCTION,2007-03-19T00:00:00.000,2007-04-02T00:00:00.000,6601.0,RIDGE BLVD,,"REWORKING ENTRANCE APPROACH WITH 1 NEW DRAIN, ADD LAYER OF ASPHALT TOPPING, 1 NEW 6'-4"" X 10'-0"" GUARD HOUSE INCLUDES ELECTRICAL WORK",0.0,246.9,,,1162259.5865235026,1943905.5614071968,2007,4,2,0,1
58152,1781100,B100163959,PERMIT – EXPRESS PERMIT PROGRAM,2007-05-16T00:00:00.000,2007-05-18T00:00:00.000,500.0,MADISON ST,Electrical Work,"MISC. INDOOR NEON OUTLINE AND SIGNS READING:  ""DRINKS"", ""PANDA EXPRESS"" & PANDA LOGO'S - ALL WORK IS INDOORS - FIRST FLOOR TENANT SPACE OF TRAIN STATION",0.0,40.0,280100.0,42.0,1173120.8482810238,1900351.8956000132,2007,5,18,0,1
58279,1781396,100164134,PERMIT - SIGNS,2007-02-22T00:00:00.000,2007-08-07T00:00:00.000,2180.0,ELSTON AVE,,"NON-INTERNALLY-ILLUMINATED FIBERGLASS ""DIAMOND"" LOGO ON THE SOUTH WALL OF THE BUILDING. THE DIAMOND WILL BE ILLUMINATED BY EXTERNAL FLOODLIGHTS MOUNTED TO THE BUILDING BY THE JOBSITE ELECTRICAL CONTRACTOR AS PART OF THE STORE REMODELING PROJECT.",0.0,79.5,,,1164265.1426492485,1914508.889878691,2007,8,7,0,1
58282,1781411,100164141,PERMIT - SIGNS,2007-02-23T00:00:00.000,2007-08-06T00:00:00.000,2180.0,ELSTON AVE,,"NON-INTERNALLY-ILLUMINATED 3-DIMENSIONAL FIBERGLASS ""DIAMOND"" SHAPE ATOP FREE STANDING SIGN #100164123, AT WEST END OF CUSTOMER'S PROPERTY. EXTERNAL FLOODLIGHTING FOR DIAMOND TO BE FACTORY-BUILT-INTO THE CABINET OF SIGN #100164123. ENTIRE SIGN ON PRIVATE PROPERTY.",0.0,166.0,,,1164265.1426492485,1914508.889878691,2007,8,6,0,1
58545,1782208,100164575,PERMIT - RENOVATION/ALTERATION,2007-02-28T00:00:00.000,2007-05-15T00:00:00.000,7952.0,DOBSON AVE,,"REPLACE EXISTING PLASTER W/DRYWALL, INSTALL NEW HEATING UNITS IN EACH APARTMENT, REPLACE PLUMBING FIXTURES, SUPPLY AND DRAINAGE LINES.  CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.",0.0,4100.0,,,1184569.4040597547,1852266.2506207968,2007,5,15,0,1
58843,1783416,100165025,PERMIT - RENOVATION/ALTERATION,2007-04-23T00:00:00.000,2007-04-25T00:00:00.000,4542.0,WESTERN AVE,,"RESURFACE EXISTING ASPHALT PARKING LOT. ADD NEW FENCING, LIGHTING , LANDSCAPING AND DRAINAGE PER PLANS.",0.0,435.0,,,1161091.1741708466,1874314.2120216351,2007,4,25,0,1
59396,1785217,100165937,PERMIT - RENOVATION/ALTERATION,2007-03-07T00:00:00.000,2007-03-07T00:00:00.000,3541.0,JACKSON BLVD,,REMOVE AND REPLACE EXISTING PORCH AND STAIRS AS PER PLANS. REVISION OF EXISTING PERMIT # 100156868 DUE TO EXISTING DRAIN PIPE UNDER ONE FOOTING. RELOCATION OF FOOTING F7.,0.0,160.0,,,1152610.6057204832,1898415.1218620804,2007,3,7,0,1
59457,1785392,100166033,PERMIT - RENOVATION/ALTERATION,2007-04-20T00:00:00.000,2007-06-11T00:00:00.000,6342.0,TALMAN AVE,,REMODELING OF RESIDENTIAL UNITS DUPLEXING TWO FIRST FLOOD TO BASEMENT,0.0,4685.0,,,1157463.9872565162,1942172.171599914,2007,6,11,0,1
59555,1785712,100166168,PERMIT - EASY PERMIT PROCESS,2007-03-07T00:00:00.000,2007-03-07T00:00:00.000,5041.0,MAPLEWOOD AVE,,"DECONV BSMT. UNIT REMOVING KITCHEN STOVE, CARBINES AND CAPPING ALL PIPES, KEEPING EXISTING, BATHROOM AND RECREATION ROOM IN BSMT.   REPAIR 1/2 LINE NEXT TO LAUNDRY TUB IN BSMT. CAPPING OFF DRAIN AND WATER SUPPLY7Y FOR LAUNDRY ON 1ST FL.INSTALL ONE EXHAUST FAN AND ONE GFI TO BSMT BATHROOM, ALL WORK SAME AS EXISTING SAME LOCATION",0.0,245.0,,,1160265.87100589,1870989.3164042844,2007,3,7,0,1
59632,1785980,100166296,PERMIT - NEW CONSTRUCTION,2007-07-24T00:00:00.000,2007-07-31T00:00:00.000,6233.0,NORMANDY AVE,,"FOUR CLASSROOM MODULAR RELOCATION WITH NEW ELECTRICAL SERVICE, SEWER, AND WATER CONNECTION.  NEW PARKING LOT WITH APPLICABLE LANDSCAPING AND DRAINAGE. RELOCATE MODULAR UNIT FROM 5131 S LINDER. PROTOTYPE: 5033 W SCHOOL. CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.",1637.5,1637.5,,,1131056.5129388047,1941124.586321422,2007,7,31,0,1
59926,1786890,100166707,PERMIT - EASY PERMIT PROCESS,2007-03-09T00:00:00.000,2007-03-09T00:00:00.000,7024.0,PAXTON AVE,,"MASONRY REPAIRS: BRICK REPAIR AND TUCKPOINTING AND POWER WASHING, REPAIR HALLWAY TREADS AND RAILINGS, REPAIR STAIRWELL DOOR, REPLACE MISSING BASEMENT CEILING DRYWALL. PLUMBING REPAIRS TO ADDRESS VIOLATIONS: REMOVE FLEXIBLE PIPE ON KITCHEN WASTE, REPLACE MISSING CLEAN OUT PLUG 4"" CAST IRON STACK, STOP LEAK ON GATE VALVE, PROVIDE STRAINER FOR AREA DRAIN ON NORTH SIDE OF BUILDING. ALL WORK SAME AS EXISTING.",0.0,308.0,,,1192057.4900213175,1858705.0095964188,2007,3,9,0,1
60358,1788119,100167316,PERMIT - NEW CONSTRUCTION,2007-03-01T00:00:00.000,2007-03-15T00:00:00.000,2260.0,GROVE ST,,"CONSTRUCTION OF NEW TWO STORY, 45000 SF UNION HALL AND TRAINING FACILITY.",0.0,21388.2,,,1173079.783509846,1889107.189541048,2007,3,15,0,1
60389,1788209,100167352,PERMIT - EASY PERMIT PROCESS,2007-03-14T00:00:00.000,2007-03-14T00:00:00.000,4025.0,RAVENSWOOD AVE,,"REPAIR ROOFING MATERIALS: ASPHALT, DECKING, RETROFIC DRAINS. ALL WORK SAME AS EXISTING. NO STRUCTURAL WORK BEING DONE.",0.0,1013.0,,,1163683.166552635,1926883.878800977,2007,3,14,0,1
61087,1789996,100168383,PERMIT - EASY PERMIT PROCESS,2007-03-20T00:00:00.000,2007-03-20T00:00:00.000,1407.0,66TH PL,,REPLACE BROKEN CAST IRON ON KITCHEN DRAIN IN BASEMENT.,0.0,70.0,,,1186730.7292558104,1861145.2044178904,2007,3,20,0,1
61089,1790000,B100168385,PERMIT – EXPRESS PERMIT PROGRAM,2007-03-20T00:00:00.000,2007-03-20T00:00:00.000,4041.0,OGDEN AVE,Electrical Work,"INSTALL NEW METER & MAIN BREAKER IN EXISTING MODULAR METER CENTER (277/480V). INSTALL ONE 45 KVA, 3 PH. STEP DOWN TRANSFORMER (120/208 VOLT SEC.). INSTALL ONE 100 AMP., MAIN BREAKER, 18 CIRCUIT PANEL. PICK UP FOUR EXISTING EXTERIOR 1000 WATT FLOOD LIGHTS AND LIGHTING IN TWO COMMON AREA LOADING DOCKS.",0.0,200.0,292600.0,22.0,1149685.7730707948,1888692.5684002824,2007,3,20,0,1
61159,1790216,100168494,PERMIT - EASY PERMIT PROCESS,2007-03-21T00:00:00.000,2007-03-21T00:00:00.000,2932.0,BROADWAY,,"INSTALL HAND SINK, GREASE TRAP, FLOOR DRAIN AND MOP SINK TO EXISTING RESTAURANT SPACE. RELOCATE EXISTING 3 COMPARTMENT SINK.",0.0,140.0,,,1171697.7327552848,1919974.0900560007,2007,3,21,0,1
61268,1790541,100168630,PERMIT - EASY PERMIT PROCESS,2007-03-21T00:00:00.000,2007-03-26T00:00:00.000,1710.0,ASHLAND AVE,,REPAIR DEFECTIVE PLUMBING AND SEWAGE SYSTEMS. (BROKEN UNDERGROUND DRAINAGE PIPING). REPLACE FIVE PIPES ON HOT W.H. AND CHANGING PVC PIPING TO LAUNDRY TUB WITH M-COPPER,0.0,145.0,,,1165957.5859933,1891674.0542004895,2007,3,26,0,1
62033,1792755,100169747,PERMIT - EASY PERMIT PROCESS,2007-03-27T00:00:00.000,2007-03-27T00:00:00.000,958.0,73RD ST,,REPLACE TRAPS FOR WASTE & PIPE LINES. REPLACE JOINTS & CONNECTIONS & FITINGS FOR DRAINAGE. CONNECT DOWNSPOUTS TO SEWER.,0.0,70.0,,,1170922.9058210023,1856459.9654287756,2007,3,27,0,1
62035,1792759,100169749,PERMIT - EASY PERMIT PROCESS,2007-03-27T00:00:00.000,2007-03-27T00:00:00.000,400.0,RANDOLPH ST,,"COMPLETE REMODELING OF BATHROOM, REPLACE BATHTUB WITH SHOWER, SAME SIZE AND LOCATION FOR DRAIN/VENT AND SUPPLY, REPLACE TILES ON FLOOR AND WALLS, BUILD NEW SHOWER BASE ON CONCRETE FLOOR.  ALL WORK SAME SIZE AND LOCATION. NO ELECTRICAL WORK WITH THIS PERMIT, WORK TO BE DONE IN UNIT 3108 ONLY.",0.0,215.0,,,1179242.6833303138,1901368.637636837,2007,3,27,0,1
62129,1792986,100169892,PERMIT - EASY PERMIT PROCESS,2007-03-28T00:00:00.000,2007-03-28T00:00:00.000,7400.0,ARTESIAN AVE,,"REPLACE 1 WATER CLOSET,REPLACE SHUT OFF VALVE AND RELOCATE EXISTING  SHOWER DRAIN TO ACCOMMODATE NEW ROUGH FOR HANDICAPPED SHOWER.",70.0,70.0,,,1161284.3293424784,1855500.9744897736,2007,3,28,0,1
63150,1795774,100171359,PERMIT - EASY PERMIT PROCESS,2007-04-04T00:00:00.000,2007-04-04T00:00:00.000,4219.0,ELLIS AVE,,"REPAIR\REPLACE 5\8'' UL GYP BD, SAE, REPLACE FLOOR TILESF AND DOORS. REPAIR\PATCH FOUNDATION, CONNECT DRAIN TO CATCH BASIN. WORK TO BE DONE ON ALL 6 DU'S EXCEPT FOR THE PLUMBING WICH WILL BE DONE TO BASEMENT ONLY.",0.0,382.5,,,1183680.666050026,1876903.264186712,2007,4,4,0,1
63196,1795884,B100171418,PERMIT – EXPRESS PERMIT PROGRAM,2007-05-15T00:00:00.000,2007-05-15T00:00:00.000,7777.0,IRVING PARK RD,Electrical Work,INSTALLING 100 AMP 1 PHASE 120/240 OVERHEAD SERVICE. FEEDING A STORM WATER LIFT STATION.,0.0,60.0,1705.0,36.0,1123365.0715248543,1925624.1527263375,2007,5,15,0,1
63609,1796998,100172045,PERMIT - RENOVATION/ALTERATION,2007-04-09T00:00:00.000,2007-04-18T00:00:00.000,9055.0,MARSHFIELD AVE,,"REFRAME BATH DOOR, RELOCATE AND INCREASE DRAIN SIZE. INSTALL NEW VALVE. RELOCATE SWITCHES IN BATHROOM. INSTALL GFCI AT SINK.",230.0,230.0,,,1166976.230138961,1844402.1105573091,2007,4,18,0,1
64428,1799396,100173206,PERMIT - RENOVATION/ALTERATION,2007-04-16T00:00:00.000,2007-05-16T00:00:00.000,8915.0,BEVERLY AVE,,"RUN THE WASTE, VENT AND SUPPLIES TO RELOCATE DISHWASHER. PROVIDE PAN WITH DRAIN FOR WASTE. GREY BOX FOR WASHER. REUN CIRCUIT WITH FOURPLEX RECEPTACLE IN LAUNDRY AREA AND RELOCATE WASHER AND DRYER.",1460.0,1460.0,,,1165586.043449721,1845436.5849647769,2007,5,16,0,1
64624,1799916,100173481,PERMIT - RENOVATION/ALTERATION,2007-05-30T00:00:00.000,2007-06-26T00:00:00.000,2898.0,MILWAUKEE AVE,,"REBUILD EXTERIOR STAIRS IN STEEL. REPOUR BSMT. CONC. SLAB 9"" LOWER WITH WATERPROOF MEMBRANE & DRAINAGE SYSTEM W/ EJECTOR PUMPS. CORRECT MISC. BLDG. CODE VIOLATIONS.",0.0,457.5,,,1152298.602985503,1919144.4574092,2007,6,26,0,1
65105,1801319,100174155,PERMIT - RENOVATION/ALTERATION,2007-04-24T00:00:00.000,2007-12-13T00:00:00.000,909.0,MICHIGAN AVE,,"INTERIOR ALTERATIONS OF EXISTING FIRST FLOOR RESTAURANT SPACE.  WORK INCLUDES NEW PARTITIONS AND FINISHES, NEW WINE ROOM COOLING SYSTEMS RELOCATE FLOOR DRAIN,CAP OFF EXIST. SINK AND INCIDENTAL ELECTRICAL WORK.",0.0,1518.0,,,1177362.342394149,1906780.2801769704,2007,12,13,0,1
65506,1802256,100174656,PERMIT - EASY PERMIT PROCESS,2007-04-24T00:00:00.000,2007-04-24T00:00:00.000,3713.0,ROOSEVELT RD,,"INSTALL TWO FLOOR DRAIN TO EACH 3 COMPARTMENT SINK, REPLACE HAND SINK INSTALL FLOOR DRAIN FOR WATER HEATER.",0.0,70.0,,,1151736.8224786131,1894415.60513414,2007,4,24,0,1
66285,1804161,100175836,PERMIT - EASY PERMIT PROCESS,2007-04-30T00:00:00.000,2007-04-30T00:00:00.000,6088.0,NORTHWEST HWY,,"INTERIOR WORK FOR EXISTING METRA TRAIN STATION TO INCLUDE: INSTALL NEW DRYWALL CEILING, NEW DRYWALL FOR EXISTING BATHROOM WALLS, NEW ELECTRICAL AND PLUMBING FIXTURES. ALL WORK TO CONFORM TO PERMIT 2000 - 940370. ALL WORK SUBJECT TO FIELD INSPECTION.",0.0,2985.0,,,1129597.620507189,1940124.9532370367,2007,4,30,0,1
66304,1804208,B100175858,PERMIT – EXPRESS PERMIT PROGRAM,2007-05-01T00:00:00.000,2007-05-14T00:00:00.000,600.0,GRAND AVE,Electrical Work,TEMPORARY WIRING FOR TRAIN RIDE.,0.0,40.0,81400.0,42.0,1180766.1724535844,1904095.559304893,2007,5,14,0,1
67310,1806739,100177239,PERMIT - EASY PERMIT PROCESS,2007-05-08T00:00:00.000,2007-05-08T00:00:00.000,11601.0,TOUHY AVE,,"OIA '11601 W TOUHY - O'HARE AIRPO' PLUMBING ONLY, REPLACE TWO FLOOR DRAINS IN BOILER ROOM.",0.0,70.0,,,1098098.5774643964,1945979.209781826,2007,5,8,0,1
67320,1806797,100177256,PERMIT - EASY PERMIT PROCESS,2007-05-08T00:00:00.000,2007-05-08T00:00:00.000,6108.0,HERMITAGE AVE,,"MINOR PLUMBING REPAIRS OR REPLACE RISER WITH COPPER, REPLACE ROTTED DRAINS, REPLACE TOILETS, TUBS, KITCHEN SINK. REPLACE DEFECTIVE WIRING, SWITCHES, OUTLETS AND LIGHT FIXTURES. NEW KITCHEN CABINETS. NEW FLOORING, REPLACE ROOFING MATERIALS: SHINGLES, SHEATHING AND PLYWOOD, IF NEEDED NO STRUCTURAL WORK TO BE DONE. SIDING GUTTERS AND DOWNS POUTS. PATCH AND REPAIR DRYWALL. ALL SUBJECT TO FIELD INSPECTIONS. SAME AS EXISTING",0.0,477.0,,,1163616.1496221912,1940781.2469896816,2007,5,8,0,1
68075,1808957,100178289,PERMIT - EASY PERMIT PROCESS,2007-05-14T00:00:00.000,2007-05-14T00:00:00.000,59.0,37TH PL,,REPLACE TWO PLUMBING FIXTURES AND REPAIR  FLOOR DRAIN ALL WORK SAME AS EXISTING.,0.0,70.0,,,1177541.7131563276,1880117.7602757064,2007,5,14,0,1
